,filename,measure,current_chord,next_chord,current_position,next_position
26002,434,27.0,C5,F5,x.3.5.x.x.x,x.8.10.x.x.x
26006,434,39.0,F5,C/F,1.3.x.x.x.x,x.x.3.0.1.0
26008,434,39.5,C/F,F,x.x.3.0.1.0,x.x.3.2.1.x
26012,434,63.5,Fsus4,Bb/F,x.x.3.3.1.x,x.x.3.3.3.x
26013,434,65.0,Fsus2,F,x.x.3.0.1.x,x.x.3.2.1.x
26014,434,64.5,Bb/F,Fsus2,x.x.3.3.3.x,x.x.3.0.1.x
26015,435,1.5,B5/F#,B5/F#,2.2.4.x.x.x,2.2.4.x.x.x
26024,435,22.0,B5/F#,G5,2.2.4.x.x.x,3.5.5.x.x.x
26025,435,23.0,D5/A,A5,5.5.7.x.x.x,5.7.7.x.x.x
26026,435,22.5,G5,D5/A,3.5.5.x.x.x,5.5.7.x.x.x
26028,435,23.5,A5,B5/F#,5.7.7.x.x.x,2.2.4.x.x.x
26049,435,51.0,G5,F#5,3.5.5.x.x.x,2.4.4.x.x.x
26077,436,7.5,Em,Em6,0.2.2.0.0.0,0.2.2.0.2.0
26078,436,8.5,Em6,D,0.2.2.0.2.0,x.x.0.2.3.2
26079,436,9.5,D,Em,x.x.0.2.3.2,0.2.2.0.0.0
26080,436,10.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
26081,436,12.0,G,G/F,3.2.0.0.0.3,1.x.0.0.0.3
26082,436,11.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
26083,436,13.0,C,D,x.3.2.0.1.0,x.x.0.2.3.2
26084,436,12.5,G/F,C,1.x.0.0.0.3,x.3.2.0.1.0
26086,436,13.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
26087,436,15.0,Bb,Bb/A,x.1.3.3.3.1,x.0.3.3.3.1
26088,436,14.5,G/F,Bb,1.x.0.0.0.3,x.1.3.3.3.1
26089,436,16.0,G,G/F#,3.2.0.0.0.3,2.x.0.0.0.3
26090,436,15.5,Bb/A,G,x.0.3.3.3.1,3.2.0.0.0.3
26091,436,17.0,Em,Em7,0.2.2.0.0.0,0.2.0.0.0.0
26092,436,16.5,G/F#,Em,2.x.0.0.0.3,0.2.2.0.0.0
26094,436,17.5,Em7,C,0.2.0.0.0.0,x.3.2.0.1.0
26095,436,20.0,G,Em,3.2.0.0.0.3,0.2.2.0.0.0
26096,436,20.5,Em,D,0.2.2.0.0.0,x.x.0.2.3.2
26156,436,66.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
26159,437,4.5,E,E,x.7.9.9.9.x,x.7.9.9.9.x
26167,438,0.5,Bm,G,x.2.4.4.3.2,3.5.5.4.3.3
26168,438,1.5,G,E,3.5.5.4.3.3,0.2.2.1.0.0
26169,438,4.5,A,C#m,x.0.2.2.2.0,x.4.6.6.5.4
26170,438,5.5,C#m,F#m,x.4.6.6.5.4,2.4.4.2.2.2
26171,438,7.0,D,G,x.x.0.2.3.2,3.5.5.4.3.3
26172,438,6.5,F#m,D,2.4.4.2.2.2,x.x.0.2.3.2
26173,438,7.5,A,A,x.0.2.2.2.0,x.0.2.2.2.0
26178,438,11.5,A,Bm,x.0.2.2.2.0,x.2.4.4.3.2
26201,438,51.5,F#m,A,2.4.4.2.2.2,x.0.2.2.2.0
26202,439,27.0,A5,E,x.0.2.2.x.x,0.2.2.1.x.x
26207,439,35.5,B5,B5,x.2.4.4.x.x,x.2.4.4.x.x
26209,439,36.5,B5,A5,x.2.4.4.x.x,x.0.2.2.x.x
26219,439,44.0,B5,E,x.2.4.4.x.x,0.2.2.1.x.x
26245,439,69.0,E,B5,0.2.2.1.x.x,x.2.4.4.x.x
26264,439,80.0,B5,E5,x.2.4.4.x.x,x.7.9.9.x.x
26266,439,81.0,A5,E,x.x.7.9.10.x,x.7.9.9.9.x
26267,439,80.5,B5,A5,x.2.4.4.x.x,x.x.7.9.10.x
26268,439,82.0,E5,B5,x.7.9.9.x.x,x.2.4.4.x.x
26270,439,100.0,D5,B5,x.x.0.2.x.x,x.2.4.4.x.x
26271,439,99.5,B5,D5,x.2.4.4.x.x,x.x.0.2.x.x
26272,439,101.0,D5,B5,x.x.0.2.x.x,x.2.4.x.x.x
26275,439,101.5,B5,D5,x.2.4.x.x.x,x.x.0.2.x.x
26285,439,114.5,F#5,A5,2.4.x.x.x.x,x.0.2.2.x.x
26291,439,131.5,B5,B,x.2.4.4.x.x,x.2.4.4.4.x
26292,439,133.0,A,E,x.0.2.2.2.x,0.2.2.1.x.x
26293,439,132.5,B,A,x.2.4.4.4.x,x.0.2.2.2.x
26294,439,133.5,B,B,x.2.4.4.4.x,x.2.4.4.4.x
26301,439,137.5,B,B5,x.2.4.4.4.x,x.2.4.4.x.x
26305,439,139.5,B,E,x.2.4.4.4.x,0.2.2.1.x.x
26307,439,140.5,B5,A,x.2.4.4.x.x,x.0.2.2.2.x
26315,439,181.5,B5,G,x.2.4.4.x.x,3.x.0.0.0.x
26316,439,182.5,G,G,3.x.0.0.0.x,3.x.0.0.0.x
26317,439,183.5,G,B5,3.x.0.0.0.x,x.2.4.4.x.x
26325,440,1.0,D/A,G/D,x.0.4.2.3.x,x.x.0.0.0.x
26326,440,0.5,A,D/A,x.0.2.2.2.x,x.0.4.2.3.x
26327,440,1.5,G/D,A,x.x.0.0.0.x,x.0.2.2.2.x
26328,440,3.0,D/A,A/E,x.0.4.2.3.x,x.x.2.2.2.x
26364,440,26.5,A,A,x.0.2.2.2.x,x.0.2.2.2.x
26388,440,46.5,G/D,G,x.x.0.0.0.x,3.5.5.4.3.3
26411,440,85.5,A/E,A,x.x.2.2.2.x,x.0.2.2.2.x
26476,440,129.5,D/A,A,x.0.4.2.3.x,x.0.2.2.2.x
26538,440,198.0,G/B,D/A,x.x.9.7.8.x,x.x.7.7.7.x
26539,440,197.5,D,G/B,x.5.7.7.7.x,x.x.9.7.8.x
26540,440,198.5,C/G,D,x.x.5.5.5.x,x.5.7.7.7.x
26687,440,297.0,D,G,x.5.7.7.7.x,3.5.5.4.3.3
26690,440,300.5,G,D,3.5.5.4.3.3,x.5.7.7.7.x
26692,440,303.5,D/A,G/B,x.x.7.7.7.x,x.x.9.7.8.x
26693,440,304.5,C/G,D/A,x.x.5.5.5.x,x.x.7.7.7.x
26743,441,0.5,A,C#m,5.7.7.6.5.x,9.7.6.6.x.x
26744,441,1.5,C#m,Asus2,9.7.6.6.x.x,5.7.7.x.0.x
26745,441,2.5,Asus2,C#m,5.7.7.x.0.x,9.7.6.6.x.x
26746,441,3.5,C#m,A,9.7.6.6.x.x,5.7.7.6.5.x
26754,441,12.0,F#m,C#m7,2.x.x.2.2.2,x.4.6.4.5.x
26755,441,11.5,C#m,F#m,9.7.6.6.x.x,2.x.x.2.2.2
26757,441,12.5,C#m7,F#m,x.4.6.4.5.x,2.x.x.2.2.2
26760,441,14.5,C#m7,E,x.4.6.4.5.x,0.x.x.1.0.0
26761,441,16.0,F#m,D7M,2.x.x.2.2.2,x.5.x.2.2.2
26762,441,15.5,E,F#m,0.x.x.1.0.0,2.x.x.2.2.2
26763,441,17.0,E,C#m7,0.x.x.1.0.0,x.4.x.1.0.0
26764,441,16.5,D7M,E,x.5.x.2.2.2,0.x.x.1.0.0
26766,441,17.5,C#m7,F#m,x.4.x.1.0.0,2.x.x.2.2.2
26775,441,22.5,D7M,E,x.5.x.2.2.2,0.2.2.1.0.0
26809,441,50.5,D,F#m,x.x.0.2.3.2,2.4.4.2.2.2
26810,441,51.5,F#m,E,2.4.4.2.2.2,0.2.2.1.0.0
26811,441,52.5,E,D,0.2.2.1.0.0,x.x.0.2.3.2
26812,441,53.5,D,Bm,x.x.0.2.3.2,x.2.4.4.3.2
26813,441,54.5,Bm,C#m,x.2.4.4.3.2,x.4.6.6.5.4
26814,441,55.5,C#m,D,x.4.6.6.5.4,x.5.7.7.7.5
26815,441,56.5,D,E,x.5.7.7.7.5,0.7.9.9.9.7
26817,441,57.5,E,F#m,0.7.9.9.9.7,2.x.x.2.2.2
26842,442,12.5,Em,G,0.2.2.0.0.0,3.2.0.0.3.3
26843,442,13.5,G,C,3.2.0.0.3.3,x.3.2.0.1.x
26848,442,84.5,C,C,x.3.2.0.1.x,x.3.2.0.1.x
26849,443,0.5,D,D,x.0.0.2.3.2,x.0.0.2.3.2
26851,443,2.5,D,E,x.0.0.2.3.2,0.2.2.1.0.0
26852,443,3.5,E,A7,0.2.2.1.0.0,x.0.2.0.2.0
26853,443,5.0,D,D/A,x.x.0.2.3.2,x.0.x.2.3.2
26854,443,4.5,A7,D,x.0.2.0.2.0,x.x.0.2.3.2
26855,443,5.5,D/A,D,x.0.x.2.3.2,x.0.0.2.3.2
26858,443,8.5,A7,D,x.0.2.0.2.0,x.0.0.2.3.2
26859,443,10.0,D,F#/C#,x.x.0.2.3.2,x.4.x.3.2.2
26860,443,9.5,D,D,x.0.0.2.3.2,x.x.0.2.3.2
26861,443,11.0,Bm,F#dim/A,x.2.x.4.3.2,x.0.x.2.1.2
26862,443,10.5,F#/C#,Bm,x.4.x.3.2.2,x.2.x.4.3.2
26863,443,12.0,G(no5),Gm,3.x.x.0.0.3,3.x.x.3.3.3
26864,443,11.5,F#dim/A,G(no5),x.0.x.2.1.2,3.x.x.0.0.3
26866,443,12.5,Gm,D,3.x.x.3.3.3,x.x.0.2.3.2
26867,443,14.0,D,Baug,x.x.0.2.3.2,x.2.x.4.4.3
26868,443,13.5,D/A,D,x.0.x.2.3.2,x.x.0.2.3.2
26869,443,15.0,E,E/B,0.x.x.1.0.0,x.2.x.1.0.0
26870,443,14.5,D#dim/A,E,x.x.x.2.4.2,0.x.x.1.0.0
26871,443,16.0,A7sus4,A7,x.0.2.0.3.x,x.0.2.0.2.x
26872,443,15.5,E/B,A7sus4,x.2.x.1.0.0,x.0.2.0.3.x
26874,443,16.5,A7,D,x.0.2.0.2.x,x.x.0.2.3.2
26878,443,18.5,D/A,E,x.0.x.2.3.2,0.x.x.1.0.0
26929,443,45.0,D,D/A,x.x.0.2.3.2,x.0.0.2.3.2
26931,443,46.0,D,Am/F#,x.x.0.2.3.2,x.x.4.5.5.5
26932,443,45.5,D/A,D,x.0.0.2.3.2,x.x.0.2.3.2
26934,443,46.5,B,E,x.2.x.4.4.2,0.x.x.1.0.0
26938,444,56.0,G,Gsus4,3.5.5.4.3.3,3.5.5.5.x.x
26939,444,56.5,Gsus4,G,3.5.5.5.x.x,3.5.5.4.3.3
26940,444,57.5,G,B,3.5.5.4.3.3,7.9.9.8.7.7
26941,444,59.0,Bsus4,B,7.9.9.9.x.x,7.9.9.8.7.7
26942,444,58.5,B,Bsus4,7.9.9.8.7.7,7.9.9.9.x.x
26943,444,59.5,B,C,7.9.9.8.7.7,8.10.10.9.8.8
26944,444,64.0,G,Gsus4,3.5.5.4.3.3,3.5.5.5.5.3
26946,444,64.5,Gsus4,G,3.5.5.5.5.3,3.5.5.4.3.3
26948,445,31.5,Em7,Asus4,0.2.2.0.3.0,x.0.2.2.3.0
26949,445,32.5,Asus4,G,x.0.2.2.3.0,3.2.0.0.0.x
26950,445,33.5,G,D/F#,3.2.0.0.0.x,2.x.0.2.3.2
26951,445,63.0,Asus4,A,x.0.2.2.3.0,x.0.2.2.2.0
26953,446,1.5,G,Em,3.2.0.0.0.3,0.2.2.0.0.0
26954,446,2.5,Em,G,0.2.2.0.0.0,3.2.0.0.0.3
26964,446,12.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
26965,446,13.5,C,D,x.3.2.0.1.0,x.x.0.2.3.2
26966,446,14.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
26967,446,15.5,G,D,3.2.0.0.0.3,x.x.0.2.3.2
26975,446,23.5,G,G7,3.2.0.0.0.3,3.2.0.0.0.1
26976,446,24.5,G7,C,3.2.0.0.0.1,x.3.2.0.1.0
26995,446,55.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
27000,447,0.5,Am,Am/G,x.0.2.2.1.x,3.x.2.2.1.x
27001,447,1.5,Am/G,D7/F#,3.x.2.2.1.x,2.x.0.2.1.x
27002,447,2.5,D7/F#,F6,2.x.0.2.1.x,1.x.0.2.x.x
27003,447,4.5,Am,C,x.0.2.2.1.x,x.3.2.0.1.0
27004,447,5.5,C,D,x.3.2.0.1.0,x.5.4.x.3.x
27005,447,6.5,D,F,x.5.4.x.3.x,1.3.3.2.x.x
27006,447,7.5,F,Am,1.3.3.2.x.x,5.7.7.5.5.5
27007,447,8.5,Am,C,5.7.7.5.5.5,x.3.x.0.5.3
27008,447,10.0,E,F#m7,0.x.2.1.x.0,2.x.2.2.x.x
27009,447,9.5,C,E,x.3.x.0.5.3,0.x.2.1.x.0
27010,447,11.0,Edim/G,E/G#,3.x.2.3.x.x,4.x.2.4.0.x
27011,447,10.5,F#m7,Edim/G,2.x.2.2.x.x,3.x.2.3.x.x
27012,447,11.5,E/G#,Am,4.x.2.4.0.x,5.7.7.5.5.5
27013,447,12.5,Am,C,5.7.7.5.5.5,8.10.10.9.8.x
27014,447,13.5,C,D7,8.10.10.9.8.x,x.5.4.5.3.x
27015,447,14.5,D7,F,x.5.4.5.3.x,1.3.3.2.x.x
27016,447,15.5,F,Am,1.3.3.2.x.x,x.0.2.2.1.x
27020,447,24.5,Am,E,x.0.2.2.1.x,0.2.2.1.0.x
27021,447,25.5,E,Am,0.2.2.1.0.x,5.7.7.5.5.5
27039,448,0.5,C,Dm/F,x.3.2.0.1.0,x.x.3.2.3.1
27040,448,8.5,D,F,x.x.0.2.3.2,1.3.3.2.1.1
27041,449,71.5,D5,B5,x.x.0.2.3.x,x.2.4.4.x.x
27042,449,72.5,B5,A5,x.2.4.4.x.x,x.0.2.2.x.x
27043,449,74.0,G,D/F#,3.2.0.0.3.x,2.x.0.2.3.x
27044,449,73.5,A5,G,x.0.2.2.x.x,3.2.0.0.3.x
27045,449,75.0,B5,D5,x.2.4.4.x.x,x.x.0.2.3.x
27046,449,74.5,Em,B5,0.2.2.0.0.x,x.2.4.4.x.x
27065,450,7.0,Cm6,G5,x.3.1.2.3.x,3.x.0.0.3.x
27066,450,9.0,Cm6,Ab9,x.3.1.2.3.x,x.x.6.5.7.6
27067,450,9.5,G9,Gm9,x.x.5.4.6.5,x.x.8.7.6.5
27068,450,10.5,Gm9,Csus4,x.x.8.7.6.5,x.x.3.x.x.3
27069,450,12.0,C,Csus4,x.x.2.x.x.3,x.x.3.x.x.3
27070,450,11.5,Csus4,C,x.x.3.x.x.3,x.x.2.x.x.3
27071,450,13.0,C,Ab9,x.x.2.x.x.3,x.x.6.5.7.6
27083,450,21.0,C,Csus4,x.x.x.0.x.3,x.x.3.x.x.3
27084,450,20.5,Csus4,C,x.x.3.x.x.3,x.x.x.0.x.3
27085,450,21.5,G,Gaug5,x.x.0.2.x.x,x.x.1.2.x.x
27086,450,22.5,Gaug5,G6,x.x.1.2.x.x,x.x.2.2.x.x
27087,450,23.5,G6,G7,x.x.2.2.x.x,x.x.3.2.x.x
27088,450,28.5,Am7add4,Gadd9,5.3.5.5.3.x,3.x.0.2.x.x
27089,450,30.0,G6,G5,3.x.0.4.0.0,3.x.0.0.3.3
27090,450,29.5,Gadd9,G6,3.x.0.2.x.x,3.x.0.4.0.0
27091,450,30.5,G5,Gmaj7,3.x.0.0.3.3,3.x.0.0.3.2
27092,451,1.0,Bb,C,x.1.3.3.3.x,x.3.5.5.5.x
27093,451,0.5,Dm,Bb,x.x.0.2.3.1,x.1.3.3.3.x
27094,451,13.5,C#m7,G#7,x.4.6.4.5.4,4.6.4.5.4.x
27095,451,15.0,C#m7,C,x.4.6.4.5.4,x.3.5.5.5.x
27096,451,14.5,G#7,C#m7,4.6.4.5.4.x,x.4.6.4.5.4
27097,451,16.0,E,E7,0.2.2.1.0.0,0.2.2.1.3.x
27098,451,15.5,D,E,x.5.7.7.7.x,0.2.2.1.0.0
27099,451,17.0,F#m,B,2.4.4.2.2.2,x.2.4.4.4.x
27100,451,16.5,E7,F#m,0.2.2.1.3.x,2.4.4.2.2.2
27101,451,17.5,B,E,x.2.4.4.4.x,0.2.2.1.0.0
27118,452,0.0,D,A,x.x.0.2.3.2,x.0.2.2.2.0
27119,452,0.5,A,G,x.0.2.2.2.0,3.2.0.0.3.3
27121,452,1.5,G,D,3.2.0.0.3.3,x.x.0.2.3.2
27122,452,3.0,G,A,3.2.0.0.3.3,x.0.2.2.2.0
27125,452,3.5,A,D,x.0.2.2.2.0,x.x.0.2.3.2
27134,452,12.5,D,G,x.x.0.2.3.2,3.2.0.0.3.3
27137,452,15.5,G,Em,3.2.0.0.3.3,0.2.2.0.0.0
27139,452,18.5,Em,D,0.2.2.0.0.0,x.x.0.2.3.2
27140,452,20.0,A,A,x.0.2.2.2.0,x.0.2.2.2.0
27148,452,27.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
27167,452,52.0,G/B,A,x.x.9.7.8.7,x.0.2.2.2.0
27211,452,80.0,G,G/D,3.2.0.0.3.3,x.x.x.7.8.7
27214,452,80.5,A/E,D,x.x.x.9.10.9,x.x.0.2.3.2
27225,453,20.0,E5,G,0.2.2.x.x.x,3.2.0.0.x.x
27226,453,22.5,A5,D5,x.0.2.2.x.x,x.x.0.2.3.x
27228,453,23.5,D5,E5,x.x.0.2.3.x,0.2.2.x.x.x
27232,453,30.0,A5,C5,x.0.2.2.x.x,x.3.5.5.x.x
27233,453,30.5,C5,D5,x.3.5.5.x.x,x.x.0.2.3.x
27235,453,35.0,D,A5,x.x.0.2.3.2,x.0.2.2.x.x
27236,453,34.5,A5,D,x.0.2.2.x.x,x.x.0.2.3.2
27237,453,38.5,E5,C5,0.2.2.x.x.x,x.3.5.5.x.x
27238,453,39.5,C5,A5,x.3.5.5.x.x,x.0.2.2.x.x
27239,453,41.0,D5,A5,x.x.0.2.3.x,x.0.2.2.x.x
27241,453,41.5,A5,E5,x.0.2.2.x.x,0.2.2.x.x.x
27257,453,70.5,C5,C5,x.3.5.5.x.x,x.3.5.5.x.x
27259,453,72.5,A5,A5,x.0.2.2.x.x,x.0.2.2.x.x
27263,453,76.5,D5,D5,x.x.0.2.3.x,x.x.0.2.3.x
27266,453,79.5,B5,C5,x.2.4.4.x.x,x.3.5.5.x.x
27267,453,92.0,E5,D5,0.2.2.x.x.x,x.x.0.2.3.x
27297,454,0.5,E5,A5,0.2.2.x.x.x,x.0.2.2.x.x
27298,454,1.5,A5,D5,x.0.2.2.x.x,x.x.0.2.3.x
27299,454,2.5,D5,E5,x.x.0.2.3.x,0.2.2.x.x.x
27300,454,3.5,E5,G,0.2.2.x.x.x,3.2.0.x.x.x
27302,454,4.5,G,E5,3.2.0.x.x.x,0.2.2.x.x.x
27303,454,6.0,E5,D5,0.2.2.x.x.x,x.x.0.2.3.x
27304,454,5.5,A5,E5,x.0.2.2.x.x,0.2.2.x.x.x
27317,454,15.0,E5,D5,0.2.2.x.x.x,x.5.7.7.x.x
27319,454,15.5,D5,E5,x.5.7.7.x.x,x.7.9.9.x.x
27322,454,28.0,E5,D5,x.7.9.9.x.x,x.5.7.7.x.x
27329,454,31.5,E5,A5,x.7.9.9.x.x,x.0.2.2.x.x
27330,454,33.0,G,A5,3.2.0.0.3.3,x.0.2.2.x.x
27331,454,32.5,A5,G,x.0.2.2.x.x,3.2.0.0.3.3
27332,454,33.5,A5,E,x.0.2.2.x.x,0.2.2.1.x.x
27333,454,35.0,D5,E,x.x.0.2.3.x,0.2.2.1.x.x
27334,454,34.5,E,D5,0.2.2.1.x.x,x.x.0.2.3.x
27335,454,35.5,E,A5,0.2.2.1.x.x,x.0.2.2.x.x
27336,454,37.0,G,A5,3.2.0.x.x.x,x.0.2.2.x.x
27337,454,36.5,A5,G,x.0.2.2.x.x,3.2.0.x.x.x
27359,454,68.5,B5,A5,x.2.4.4.x.x,x.0.2.2.x.x
27360,454,69.5,A5,B5,x.0.2.2.x.x,x.2.4.4.x.x
27365,454,74.5,B5,D5,x.2.4.4.x.x,x.5.7.7.x.x
27367,454,75.5,D5,E5,x.5.7.7.x.x,0.2.2.x.x.x
27373,454,79.5,E5,E5,0.2.2.x.x.x,0.2.2.x.x.x
27394,454,103.5,D5,A5,x.x.0.2.3.x,x.0.2.2.x.x
27416,454,129.5,E5,E,0.2.2.x.x.x,x.7.9.9.9.x
27417,454,131.0,E5,A,0.2.2.x.x.x,x.0.2.2.2.x
27418,454,130.5,E,E5,x.7.9.9.9.x,0.2.2.x.x.x
27419,454,131.5,A,E5,x.0.2.2.2.x,0.2.2.x.x.x
27421,454,132.5,E5,E,0.2.2.x.x.x,0.2.2.1.x.x
27422,454,133.5,E,G,0.2.2.1.x.x,3.2.0.x.x.x
27426,454,137.0,E,D5,x.7.9.9.9.x,x.x.0.2.3.x
27428,455,0.5,E5,C5,x.7.9.9.x.x,x.3.5.5.x.x
27429,455,1.5,C5,G5,x.3.5.5.x.x,3.5.5.x.x.x
27430,455,2.5,G5,B5,3.5.5.x.x.x,x.2.4.4.x.x
27431,455,3.5,B5,E5,x.2.4.4.x.x,x.7.9.9.x.x
27434,455,6.5,G5,D5,3.5.5.x.x.x,x.5.7.7.x.x
27435,455,9.5,E5,C5,0.2.2.x.x.x,x.3.5.5.x.x
27436,455,10.5,C5,E5,x.3.5.5.x.x,0.2.2.x.x.x
27437,455,12.0,C5,B5,x.3.5.5.x.x,x.2.4.4.x.x
27447,455,39.5,B5,E5,x.2.4.4.x.x,0.2.2.x.x.x
27460,455,78.0,C5,D5,x.3.5.5.x.x,x.5.7.7.x.x
27462,455,78.5,D5,E5,x.5.7.7.x.x,x.7.9.9.x.x
27471,455,84.5,D5,E5,x.5.7.7.x.x,0.2.2.x.x.x
27478,455,92.0,B5,D5,x.2.4.4.x.x,x.5.7.7.x.x
27509,456,1.5,F#,C#,x.9.11.11.11.x,x.4.6.6.6.x
27516,456,15.5,F#,A5,x.9.11.11.11.x,x.0.2.2.x.x
27517,456,19.0,E,F#5,0.2.2.1.x.x,2.4.4.x.x.x
27518,456,48.5,A5,G5,5.7.7.x.x.x,3.5.5.x.x.x
27519,456,49.5,G5,F#5,3.5.5.x.x.x,2.4.4.x.x.x
27520,457,4.0,D7,C7,10.12.10.11.x.x,8.10.8.9.x.x
27526,457,16.0,G,F,x.10.12.12.12.x,x.8.10.10.10.x
27530,457,25.0,C,G,x.3.5.5.5.x,3.5.5.4.x.x
27531,457,24.5,A,C,x.0.2.2.2.x,x.3.5.5.5.x
27532,457,25.5,G,A,3.5.5.4.x.x,x.0.2.2.2.x
27599,458,0.5,Em,Dsus2/A,0.2.2.0.0.0,x.0.0.2.3.0
27600,458,1.5,Dsus2/A,C,x.0.0.2.3.0,x.3.2.0.1.0
27601,458,2.5,C,Bm,x.3.2.0.1.0,x.2.4.4.3.2
27602,458,3.5,Bm,Am,x.2.4.4.3.2,x.0.2.2.1.0
27603,459,0.5,Em,G6,0.2.2.0.0.0,3.2.0.0.3.0
27604,459,1.5,G6,Dsus2,3.2.0.0.3.0,x.x.0.2.3.0
27605,459,2.5,Dsus2,Dsus2,x.x.0.2.3.0,x.x.0.2.3.0
27606,459,3.5,Dsus2,Cadd9,x.x.0.2.3.0,x.3.2.0.3.0
27607,459,6.5,Asus2,Asus2,x.0.2.2.0.0,x.0.2.2.0.0
27608,459,7.5,Asus2,Em,x.0.2.2.0.0,0.2.2.0.0.0
27613,459,12.5,Cadd9,A5,x.3.2.0.3.0,x.0.2.2.x.x
27619,459,24.5,Cadd9,D,x.3.2.0.3.0,x.x.0.2.3.2
27620,459,25.5,D,G,x.x.0.2.3.2,3.2.0.0.3.3
27622,459,30.0,E,Esus4,0.2.2.1.0.0,0.2.2.2.0.0
27623,459,29.5,D,E,x.x.0.2.3.2,0.2.2.1.0.0
27625,459,30.5,Esus4,E,0.2.2.2.0.0,0.2.2.1.0.0
27626,459,31.5,E,Bm,0.2.2.1.0.0,x.2.4.4.3.2
27638,459,57.5,Asus2,Cadd9,x.0.2.2.0.0,x.3.2.0.3.0
27684,460,20.5,C,D/A,x.3.2.0.1.0,x.0.0.2.3.2
27685,460,22.0,Am,Am/E,x.0.2.2.1.0,0.0.2.2.1.0
27686,460,21.5,D/A,Am,x.0.0.2.3.2,x.0.2.2.1.0
27687,460,22.5,Am/E,G,0.0.2.2.1.0,3.2.0.0.3.3
27688,460,25.5,C,Am/E,x.3.2.0.1.0,0.0.2.2.1.0
27690,460,27.5,G,C/G,3.2.0.0.3.3,3.3.2.0.1.0
27691,460,28.5,C/G,D,3.3.2.0.1.0,x.x.0.2.3.2
27692,460,29.5,D,Am,x.x.0.2.3.2,x.0.2.2.1.0
27693,460,30.5,Am,G,x.0.2.2.1.0,3.2.0.0.3.3
27694,460,31.5,G,D,3.2.0.0.3.3,x.x.0.2.3.2
27695,460,32.5,D,C/G,x.x.0.2.3.2,3.3.2.0.1.0
27696,460,33.5,C/G,Am,3.3.2.0.1.0,x.0.2.2.1.0
27698,461,1.0,Dm7,Dsus2/A,x.x.0.2.1.1,x.0.0.2.3.0
27699,461,1.5,Dsus2/A,G/A,x.0.0.2.3.0,x.0.5.4.3.x
27700,461,3.0,Dm,Dm(maj7)/A,x.x.0.2.3.1,x.0.0.2.2.1
27701,461,2.5,G/A,Dm,x.0.5.4.3.x,x.x.0.2.3.1
27702,461,3.5,Dm(maj7)/A,Dm7,x.0.0.2.2.1,x.x.0.2.1.1
27703,461,5.0,Am,Am(maj7)/E,x.0.x.2.1.0,0.0.x.1.1.0
27704,461,4.5,Dm7,Am,x.x.0.2.1.1,x.0.x.2.1.0
27705,461,6.0,Am7,Daddb9,x.0.x.0.1.0,x.x.0.2.4.2
27706,461,5.5,Am(maj7)/E,Am7,0.0.x.1.1.0,x.0.x.0.1.0
27707,461,7.0,Gm7,Gm(maj7),3.x.3.3.3.x,3.x.4.3.3.x
27708,461,6.5,Daddb9,Gm7,x.x.0.2.4.2,3.x.3.3.3.x
27709,461,8.0,Gm,Gm(maj7),3.x.5.3.3.x,3.x.4.3.3.x
27710,461,7.5,Gm(maj7),Gm,3.x.4.3.3.x,3.x.5.3.3.x
27711,461,8.5,Gm(maj7),Bbm6,3.x.4.3.3.x,6.x.5.6.6.x
27712,461,9.5,Bbm6,Eb9,6.x.5.6.6.x,x.6.5.6.6.x
27714,461,10.5,Eb9,Dm,x.6.5.6.6.x,x.x.0.2.3.1
27729,461,20.5,Dm7,Bbm6,x.x.0.2.1.1,6.x.5.6.6.x
27731,461,23.0,Fadd9/A,Abm7add13,5.x.5.5.6.x,4.x.4.4.6.x
27732,461,22.5,Eb9,Fadd9/A,x.6.5.6.6.x,5.x.5.5.6.x
27733,461,24.0,Gm7,A7(#5),3.x.3.3.6.x,5.x.5.6.6.x
27734,461,23.5,Abm7add13,Gm7,4.x.4.4.6.x,3.x.3.3.6.x
27736,461,24.5,A7(#5),Dm7,5.x.5.6.6.x,x.x.0.2.1.1
27740,461,29.0,Dm7,Dm/F,x.x.0.2.1.1,1.0.0.2.3.x
27741,462,54.0,Asus4,Dm9,x.0.7.7.5.0,x.x.0.7.6.0
27742,462,55.0,G6,C7M,x.x.5.4.0.0,x.x.5.5.0.0
27743,462,54.5,Dm9,G6,x.x.0.7.6.0,x.x.5.4.0.0
27744,462,56.0,F7M#11,E,x.x.3.2.0.0,x.x.2.1.0.0
27745,462,55.5,C7M,F7M#11,x.x.5.5.0.0,x.x.3.2.0.0
27746,462,57.0,E/G#,Amadd9,x.x.6.4.0.0,x.x.7.5.0.0
27747,462,56.5,E,E/G#,x.x.2.1.0.0,x.x.6.4.0.0
27748,462,57.5,Amadd9,Amadd9,x.x.7.5.0.0,x.x.7.5.0.0
27750,462,60.0,Aadd9,D6/9,x.x.7.6.0.0,x.x.7.7.0.0
